,Unnamed: 0,apartment_id,site_id,building_id,plan_id,floor_id,unit_id,area_id,unit_usage,entity_type,entity_subtype,geom,elevation,height,zoning,roomtype
4631,4631,,1608,2802,7998,12986,,,PUBLIC,separator,WALL,"POLYGON ((6.1141661966569334 0.3408974322284628, 6.0550919569164403 0.1841835127013631, 4.5957357671157144 0.7342964680994015, 4.6548100068562075 0.8910103876265012, 6.1141661966569334 0.3408974322284628))",2.9,2.6,Structure,Structure
4632,4632,,1608,2802,7998,12986,,,PUBLIC,separator,WALL,"POLYGON ((-0.7860964280823222 -3.7930416312423993, -0.9065281119099247 -4.1125264234425174, -4.5616109675469989 -2.7347213022583823, -4.4411792837193964 -2.4152365100582642, -0.7860964280823222 -3.7930416312423993))",2.9,2.6,Structure,Structure
4633,4633,,1608,2802,7998,12986,,,PUBLIC,separator,WALL,"POLYGON ((2.7405862022288883 -0.8858074307189305, 2.5914864558680879 -0.8296033986307521, 3.8465676372950028 2.4999136993487063, 3.9956673836558032 2.4437096672605314, 2.7405862022288883 -0.8858074307189305))",2.9,2.6,Structure,Structure
4634,4634,,1608,2802,7998,12986,,,PUBLIC,separator,WALL,"POLYGON ((0.7218379785964864 -6.7517274378702901, 0.4019978464623897 -6.6311618065508959, 2.4938366939132486 -1.0818688111074373, 2.8136768260473453 -1.2024344424268314, 0.7218379785964864 -6.7517274378702901))",2.9,2.6,Structure,Structure
4635,4635,,1608,2802,7998,12986,,,PUBLIC,opening,ENTRANCE_DOOR,"POLYGON ((3.9407679316103188 -1.2906856135090301, 3.8154957753150516 -1.6230113566228326, 2.8975479033289648 -1.2769854718602076, 3.0228200596242321 -0.9446597287464051, 3.9407679316103188 -1.2906856135090301))",2.9,2.0,Entrance Door,Entrance Door
4636,4636,,1608,2802,7998,12986,,,PUBLIC,opening,ENTRANCE_DOOR,"POLYGON ((2.9778022653290979 0.2065203051657747, 3.1343569990079363 0.1475060714731917, 2.7883311142453149 -0.7704418005128986, 2.6317763805664764 -0.7114275668203156, 2.9778022653290979 0.2065203051657747))",2.9,2.0,Entrance Door,Entrance Door
4637,4637,,1608,2802,7998,12986,,,PUBLIC,opening,ENTRANCE_DOOR,"POLYGON ((0.3014837019487615 3.7734797498079082, 0.4796789651521163 3.7063079903952101, -0.0216568084055577 2.3763493752948719, -0.1998520716089125 2.4435211347075700, 0.3014837019487615 3.7734797498079082))",2.9,2.0,Entrance Door,Entrance Door
4638,4638,,1608,2802,7998,12986,,,PUBLIC,opening,WINDOW,"POLYGON ((0.9357918684684696 -0.1460589576257085, 1.2730792162379823 -0.2732014201695456, 1.1418782570312489 -0.6212552699240952, 0.8045909092617363 -0.4941128073802581, 0.9357918684684696 -0.1460589576257085))",3.4,1.9,Window,Window
4639,4639,,1608,2802,7998,12986,,,PUBLIC,opening,ENTRANCE_DOOR,"POLYGON ((-3.4543147275889652 -0.0109262533434205, -3.7910330340472562 0.1160017057093192, -3.4364358955073202 1.0566876574507411, -3.0997175890490274 0.9297596983979979, -3.4543147275889652 -0.0109262533434205))",2.9,2.0,Entrance Door,Entrance Door
4640,4640,,1608,2802,7998,12986,,,PUBLIC,opening,ENTRANCE_DOOR,"POLYGON ((-0.4167252694464514 1.8998725104870715, -0.2385300062430966 1.8327007510743734, -0.7398657798007724 0.5027421359740352, -0.9180610430041272 0.5699138953867333, -0.4167252694464514 1.8998725104870715))",2.9,2.0,Entrance Door,Entrance Door
4641,4641,,1608,2802,7998,12986,,,PUBLIC,opening,ENTRANCE_DOOR,"POLYGON ((13.7326314132582805 7.8821702763445245, 13.5687672319447277 7.4474664488123601, 12.7241297903103945 7.7658575328428761, 12.8879939716239438 8.2005613603750440, 13.7326314132582805 7.8821702763445245))",2.9,2.0,Entrance Door,Entrance Door
4642,4642,,1608,2802,7998,12986,,,PUBLIC,opening,ENTRANCE_DOOR,"POLYGON ((1.4095750909485467 -3.9340044160688024, 1.7454072296893521 -4.0605983289541641, 1.3993813449267272 -4.9785462009402579, 1.0635492061859217 -4.8519522880548962, 1.4095750909485467 -3.9340044160688024))",2.9,2.0,Entrance Door,Entrance Door
4643,4643,,1608,2802,7998,12986,,,PUBLIC,opening,ENTRANCE_DOOR,"POLYGON ((5.6249000618882672 -0.4937806846537640, 5.5628721101607486 -0.6583303001572176, 4.6002001888769808 -0.2954454202373711, 4.6622281406044994 -0.1308958047339175, 5.6249000618882672 -0.4937806846537640))",2.9,2.0,Entrance Door,Entrance Door
4644,4644,,1608,2802,7998,12986,,,PUBLIC,opening,ENTRANCE_DOOR,"POLYGON ((0.5378309936104948 0.0039547501523742, 0.4066300344037623 -0.3440990996021718, -0.4808082674204179 -0.0095739779342594, -0.3496073082136864 0.3384798718202866, 0.5378309936104948 0.0039547501523742))",2.9,2.0,Entrance Door,Entrance Door
4645,4645,,1608,2802,7998,12986,,,PUBLIC,opening,WINDOW,"POLYGON ((5.5758693165405493 -1.9070467606544810, 5.4505971602452821 -2.2393725037682835, 4.4103629236631878 -1.8472500499137965, 4.5356350799584551 -1.5149243067999940, 5.5758693165405493 -1.9070467606544810))",3.4,1.9,Window,Window
4646,4646,,1608,2802,7998,12986,,,PUBLIC,opening,ENTRANCE_DOOR,"POLYGON ((1.8923715341193406 3.5643969692055606, 1.7646903805478402 3.2256805656795891, 0.8467425085617499 3.5717064504422140, 0.9744236621332503 3.9104228539681820, 1.8923715341193406 3.5643969692055606))",2.9,2.0,Entrance Door,Entrance Door
4647,4647,,1608,2802,7998,12986,,,PUBLIC,opening,ENTRANCE_DOOR,"POLYGON ((0.6921503882644071 -5.6442721286736983, 0.5634938334994359 -5.9855761058157135, -0.3630406332025142 -5.6363134533407546, -0.2343840784375431 -5.2950094761987394, 0.6921503882644071 -5.6442721286736983))",2.9,2.0,Entrance Door,Entrance Door
4648,4648,,1608,2802,8029,13039,,686750.0,PUBLIC,area,ELEVATOR,"POLYGON ((5.9375216153184898 -0.6302336665563253, 4.7803716644384995 -0.1922262958333789, 5.0628257683144167 0.5539751936219375, 6.2199757191944069 0.1159678228989875, 5.9375216153184898 -0.6302336665563253))",5.8,2.6,Zone3,Stairs
4649,4649,,1608,2802,8029,13039,,686749.0,PUBLIC,area,ELEVATOR,"POLYGON ((-1.4920584850651117 2.8786322579454513, -0.9680666067339443 4.2629404152982389, 0.6119259145468794 3.6648775890570526, 0.0652560285293209 2.2206575278542182, -1.5075303524633537 2.8159926673696916, -1.4848523447769626 2.8759045712197384, -1.4920584850651117 2.8786322579454513))",5.8,2.6,Zone3,Stairs
4650,4650,,1608,2802,8029,13039,,686759.0,PUBLIC,area,SHAFT,"POLYGON ((0.1185813157708004 -3.0420153280946742, 0.4685594530942989 -2.1174254433524951, 0.9606756043203983 -2.3037025125645876, 0.6106974669968999 -3.2282923973067668, 0.1185813157708004 -3.0420153280946742))",5.8,2.6,Structure,Structure
4651,4651,,1608,2802,8029,13039,,686753.0,PUBLIC,area,ELEVATOR,"POLYGON ((-1.6402170617556235 2.5738109094501702, -1.6412589878436226 2.5710582965898965, -0.0350601392652994 1.9630757840477671, -0.6205164042544258 0.4163879117492328, -2.8373278529733579 1.2555010736203442, -2.2508296618962325 2.8049415587791522, -1.6402170617556235 2.5738109094501702))",5.8,2.6,Zone3,Stairs
4652,4652,,1608,2802,8029,13039,,686761.0,PUBLIC,area,SHAFT,"POLYGON ((0.4847109934817286 -3.5611298137159935, -0.0074051577443708 -3.3748527445039009, 0.0653524132790952 -3.1826381258389453, 0.5574685645051947 -3.3689151950510379, 0.4847109934817286 -3.5611298137159935))",5.8,2.6,Structure,Structure
4653,4653,,1608,2802,8029,13039,,686755.0,PUBLIC,area,SHAFT,"POLYGON ((1.0139045068121035 -2.1630797148203129, 0.5217883555860041 -1.9768026456082204, 1.0463354727974243 -0.5910276301933202, 1.5384516240235238 -0.7773046994054127, 1.0139045068121035 -2.1630797148203129))",5.8,2.6,Structure,Structure
4654,4654,,1608,2802,8029,13039,,686747.0,PUBLIC,area,STAIRCASE,"POLYGON ((6.7069525086252053 -2.3507949959531125, 3.0472510082662474 -0.9655153866993409, 4.2751018393034048 2.2782828317587267, 7.9348033396623610 0.8930032225049551, 6.7069525086252053 -2.3507949959531125), (6.4061513740116975 0.1193214236981675, 6.4399152488000269 0.2085205300701567, 4.9632166038644634 0.7674842930003507, 4.9050102882512387 0.6137119143721605, 4.9063818693934547 0.6131927399562755, 4.6239277655175375 -0.1330087494990373, 4.6196516782726977 -0.1313901539750333, 4.5568494380789648 -0.2973042778295820, 6.0372351950361622 -0.8576636958699240, 6.0848574803111077 -0.7318527421050547, 6.0895529578610095 -0.7336300863242364, 6.4116294574806094 0.1172478454769568, 6.4061513740116975 0.1193214236981675))",5.8,2.6,Zone3,Stairs
4655,4655,,1608,2802,8029,13039,,686751.0,PUBLIC,area,CORRIDOR,"POLYGON ((2.9038391905117393 -0.9112307771917472, 0.8587441784392702 -0.1371161618514734, 0.7319704544569143 -0.4720333762283246, 0.7356234145656098 -0.4734161040686935, -0.5129743590896574 -3.7720246413390477, -2.0379401443320475 -3.1947906765201282, -0.7843734917999479 0.1169448954363475, -0.3646109701663756 -0.0419446921135922, -0.2449348160008711 0.2742218045495726, -0.4458054147416934 0.3502558593780769, 0.1396508502474330 1.8969437316766111, 0.1837419639156472 1.8802542501142838, 0.2815953348861377 2.1387682180985443, 0.2399670180420550 2.1545254754830623, 0.7866369040596135 3.5987455366858967, 4.1316900215488968 2.3325674412663204, 2.9038391905117393 -0.9112307771917472))",5.8,2.6,Zone2,Corridor
4656,4656,,1608,2802,8029,13039,,686743.0,PUBLIC,area,STOREROOM,"POLYGON ((3.3533485233337661 3.5352525207422758, 3.4056746367430524 3.6734902847811703, 4.4802027034566958 6.5122764921829130, 12.5562836949519596 3.4552975776175998, 11.2566206359550574 0.0217821954527970, 10.5471646423784389 0.2903272998740647, 10.4203909183960857 -0.0445899145027866, 11.1298469119727041 -0.3131350189240507, 8.5339955077764795 -7.1709861091911939, 0.4636860174339148 -4.1161918380621927, 1.7038342396386428 -0.8399057517355573, 6.5801787846428486 -2.6857122103299602, 6.5799451381621061 -2.6863294693803468, 6.9148623525389539 -2.8131031933627035, 8.2697205540392087 0.7662294985225984, 8.2783417343947487 0.7629661871970548, 8.4054004619777487 1.0986363384524331, 3.1827098749716551 3.0755425902086273, 3.3562978768993634 3.5341361238573086, 3.3533485233337661 3.5352525207422758))",5.8,2.6,Zone3,Storeroom
4657,4657,,1608,2802,8029,13039,,,PUBLIC,separator,WALL,"POLYGON ((2.6403195681767020 3.7898765359706665, 2.6973485182756480 3.9405384910350598, 3.4043853941654465 3.6729090772523918, 3.3473564440665005 3.5222471221879950, 2.6403195681767020 3.7898765359706665))",5.8,2.6,Structure,Structure
4658,4658,,1608,2802,8029,13039,,,PUBLIC,separator,WALL,"POLYGON ((4.6080025513047058 -0.1779055616588536, 4.9232022835402987 0.6548049794258688, 5.0777756992306173 0.5962954532069951, 4.7625759669950245 -0.2364150878777274, 4.6080025513047058 -0.1779055616588536))",5.8,2.6,Structure,Structure
4659,4659,,1608,2802,8029,13039,,,PUBLIC,separator,WALL,"POLYGON ((-0.2462240676739222 0.2736405729919831, -0.3651922017239606 -0.0406554404405419, -3.2820554612272463 1.0634431304333596, -3.1630873271772080 1.3777391438658846, -0.2462240676739222 0.2736405729919831))",5.8,2.6,Structure,Structure
4660,4660,,1608,2802,8029,13039,,,PUBLIC,separator,WALL,"POLYGON ((4.9062995399242926 0.6142931459297465, 4.9637978354220511 0.7661950413272969, 6.4386259971269748 0.2079392985125708, 6.3811277016292163 0.0560374031150204, 4.9062995399242926 0.6142931459297465))",5.8,2.6,Structure,Structure
4661,4661,,1608,2802,8029,13039,,,PUBLIC,separator,WALL,"POLYGON ((4.4972897615944269 7.0305160913892486, 12.7993530791301975 3.8879977664963548, 12.6259843600406594 3.4299835453030809, 4.3239210425048888 6.5725018701959712, 4.4972897615944269 7.0305160913892486))",5.8,2.6,Structure,Structure
4662,4662,,1608,2802,8029,13039,,,PUBLIC,separator,WALL,"POLYGON ((7.9694275981464227 0.9816505553938377, 8.3024743292926306 0.8555848515269489, 6.9142811209813662 -2.8118139416896497, 6.5812343898351582 -2.6857482378227608, 7.9694275981464227 0.9816505553938377))",5.8,2.6,Structure,Structure
4663,4663,,1608,2802,8029,13039,,,PUBLIC,separator,WALL,"POLYGON ((12.8758279885285010 4.2966610213514036, 13.3461409107830633 4.1186369663558562, 8.6866346196856004 -8.1910816280348033, 8.2163216974311641 -8.0130575730389211, 12.8758279885285010 4.2966610213514036))",5.8,2.6,Structure,Structure
4664,4664,,1608,2802,8029,13039,,,PUBLIC,separator,WALL,"POLYGON ((-1.8094300504609557 4.5824847088722054, -1.6830793429931938 4.9162843768968569, 8.4041112103046967 1.0980551068948472, 8.2777605028371628 0.7642554388701086, -1.8094300504609557 4.5824847088722054))",5.8,2.6,Structure,Structure
4665,4665,,1608,2802,8029,13039,,,PUBLIC,separator,WALL,"POLYGON ((-0.0674387290441221 -3.3531979253534274, 0.5254124431722289 -3.5776054733769342, 0.4728915607959898 -3.7163577878905656, -0.1199596114203612 -3.4919502398670588, -0.0674387290441221 -3.3531979253534274))",5.8,2.6,Structure,Structure
4666,4666,,1608,2802,8029,13039,,,PUBLIC,separator,WALL,"POLYGON ((0.6238194419037191 3.6934737306522507, 0.7966599481858170 3.6280496983965591, 0.2208256948817118 2.1067817415901189, 0.0479851885996139 2.1722057738458105, 0.6238194419037191 3.6934737306522507))",5.8,2.6,Structure,Structure
4667,4667,,1608,2802,8029,13039,,,PUBLIC,separator,WALL,"POLYGON ((-0.0200122040092392 2.0000053994372848, 0.1528283022728569 1.9345813671815932, -0.4717281466417509 0.2845966580419557, -0.6445686529238470 0.3500206902976473, -0.0200122040092392 2.0000053994372848))",5.8,2.6,Structure,Structure
4668,4668,,1608,2802,8029,13039,,,PUBLIC,separator,WALL,"POLYGON ((0.2828531406833221 -4.0972328429108344, 1.5485053543856253 -0.7535690262506805, 1.7120174867701081 -0.8154620584653571, 0.4463652730678049 -4.1591258751255111, 0.2828531406833221 -4.0972328429108344))",5.8,2.6,Structure,Structure
4669,4669,,1608,2802,8029,13039,,,PUBLIC,separator,WALL,"POLYGON ((0.1124923993404625 -4.5043392470466799, 0.2846608304979803 -4.0494960070158541, 8.5615240922005320 -7.1824755420663564, 8.3893556610430142 -7.6373187820971751, 0.1124923993404625 -4.5043392470466799))",5.8,2.6,Structure,Structure
4670,4670,,1608,2802,8029,13039,,,PUBLIC,separator,WALL,"POLYGON ((0.4558470938191643 -1.9529116322924480, 1.0486982660355153 -2.1773191803159548, 0.9961773836592744 -2.3160714948295897, 0.4033262114429235 -2.0916639468060794, 0.4558470938191643 -1.9529116322924480))",5.8,2.6,Structure,Structure
4671,4671,,1608,2802,8029,13039,,,PUBLIC,separator,WALL,"POLYGON ((-2.2852165482096165 2.8190270136961253, -2.1664351157562001 3.1328297894395192, -1.4861415964500138 2.8753233396621525, -1.6049230289034302 2.5615205639187550, -2.2852165482096165 2.8190270136961253))",5.8,2.6,Structure,Structure
4672,4672,,1608,2802,8029,13039,,,PUBLIC,separator,WALL,"POLYGON ((0.0641115735475015 -3.0224665438129534, 0.6569627457638525 -3.2468740918364603, 0.6044418633876134 -3.3856264063500916, 0.0115906911712624 -3.1612188583265848, 0.0641115735475015 -3.0224665438129534))",5.8,2.6,Structure,Structure
4673,4673,,1608,2802,8029,13039,,,PUBLIC,separator,WALL,"POLYGON ((0.2803060832130857 2.1381869865409548, 0.1831607323580631 1.8815435017873341, -1.6399697361705705 2.5716395281474860, -1.5428243853155479 2.8282830129011032, 0.2803060832130857 2.1381869865409548))",5.8,2.6,Structure,Structure
4674,4674,,1608,2802,8029,13039,,,PUBLIC,separator,WALL,"POLYGON ((5.9236309120727544 -0.6697556050884188, 6.2449993915768900 0.1792518434821346, 6.4103402058075574 0.1166666139193708, 6.0889717263034218 -0.7323408346511826, 5.9236309120727544 -0.6697556050884188))",5.8,2.6,Structure,Structure
4675,4675,,1608,2802,8029,13039,,,PUBLIC,separator,WALL,"POLYGON ((4.3332907538861090 6.6091371373495562, 4.4929250985347462 6.5487119353059882, 3.3880778106191762 3.6298706773809855, 3.2284434659705390 3.6902958794245535, 4.3332907538861090 6.6091371373495562))",5.8,2.6,Structure,Structure
4676,4676,,1608,2802,8029,13039,,,PUBLIC,separator,WALL,"POLYGON ((2.8749928800348243 -0.9902631927835692, 4.1470360616068724 2.3702846049482851, 4.2885773961307407 2.3167080155561592, 3.0165342145586926 -1.0438397821756951, 2.8749928800348243 -0.9902631927835692))",5.8,2.6,Structure,Structure
4677,4677,,1608,2802,8029,13039,,,PUBLIC,separator,WALL,"POLYGON ((-1.5238651726367101 2.7974285259201146, -1.8404300979241812 2.9172554943115721, -1.2674406437797652 4.4310079172984267, -0.9508757184922940 4.3111809489069692, -1.5238651726367101 2.7974285259201146))",5.8,2.6,Structure,Structure
4678,4678,,1608,2802,8029,13039,,,PUBLIC,separator,WALL,"POLYGON ((1.0583962641725737 -0.5563400450824219, -0.5218065944338270 -4.7309996111960171, -0.8306481694349811 -4.6140961051867961, 0.7495546891713971 -0.4394365390732631, 1.0583962641725737 -0.5563400450824219))",5.8,2.6,Structure,Structure
4679,4679,,1608,2802,8029,13039,,,PUBLIC,separator,WALL,"POLYGON ((-2.8571958793183123 1.2058374986229197, -3.1714918927508391 1.3248056326729589, -2.4450441591424408 3.2439718738126473, -2.1307481457099140 3.1250037397626116, -2.8571958793183123 1.2058374986229197))",5.8,2.6,Structure,Structure
4680,4680,,1608,2802,8029,13039,,,PUBLIC,separator,WALL,"POLYGON ((-0.4162754239811850 -3.8096966129700753, -0.5556927155552103 -4.1780162415426005, -3.0194288997513645 -3.2454364947482590, -2.8800116081773988 -2.8771168661757112, -0.4162754239811850 -3.8096966129700753))",5.8,2.6,Structure,Structure
4681,4681,,1608,2802,8029,13039,,,PUBLIC,separator,WALL,"POLYGON ((4.5581386897520169 -0.2967230462719925, 4.6202329098302837 -0.1326794056480836, 6.0987481835568413 -0.6923308035729647, 6.0366539634785745 -0.8563744441968737, 4.5581386897520169 -0.2967230462719925))",5.8,2.6,Structure,Structure
4682,4682,,1608,2802,8029,13039,,,PUBLIC,separator,WALL,"POLYGON ((3.2856331653689743 3.5598150695064028, 3.3550086252263132 3.5335548922997226, 3.1619905663645493 3.0236300548199502, 3.0926151065072105 3.0498902320266303, 3.2856331653689743 3.5598150695064028))",5.8,2.6,Structure,Structure
4683,4683,,1608,2802,8029,13039,,,PUBLIC,separator,WALL,"POLYGON ((-2.0593716712473569 -3.2485847861366395, -2.3825157941078157 -3.1262674429858706, -1.0893222440768273 0.2901564642803081, -0.7661781212163685 0.1678391211295391, -2.0593716712473569 -3.2485847861366395))",5.8,2.6,Structure,Structure
4684,4684,,1608,2802,8029,13039,,,PUBLIC,separator,WALL,"POLYGON ((6.7615350062778727 -2.3725249455322839, 6.6354693024109839 -2.7055716766784919, 0.7332597061299655 -0.4714521446707352, 0.8593254099968552 -0.1384054135245272, 6.7615350062778727 -2.3725249455322839))",5.8,2.6,Structure,Structure
4685,4685,,1608,2802,8029,13039,,,PUBLIC,separator,WALL,"POLYGON ((10.4216801700691377 -0.0440086829451971, 10.5477458739360284 0.2890380482010109, 11.3005523704264679 0.0040838001018990, 11.1744866665595790 -0.3289629310443090, 10.4216801700691377 -0.0440086829451971))",5.8,2.6,Structure,Structure
4686,4686,,1608,2802,8029,13039,,,PUBLIC,opening,WINDOW,"POLYGON ((12.0069934841183414 2.0368432427399483, 12.5008220524855727 1.8499179849944696, 12.0315461296593949 0.6101611969952359, 11.5377175612921672 0.7970864547407110, 12.0069934841183414 2.0368432427399483))",6.3,1.9,Window,Window
4687,4687,,1608,2802,8029,13039,,,PUBLIC,opening,ENTRANCE_DOOR,"POLYGON ((4.1513397172248698 2.7173657492278096, 4.0186714743839609 2.3668760978018355, 3.1464704623605062 2.6970238645003199, 3.2791387052014169 3.0475135159262905, 4.1513397172248698 2.7173657492278096))",5.8,2.0,Entrance Door,Entrance Door
4688,4688,,1608,2802,8029,13039,,,PUBLIC,opening,ENTRANCE_DOOR,"POLYGON ((-0.0983395062359120 1.8061274539785721, 0.0831430253602869 1.7374322201100938, -0.4077519777255922 0.4405610561146389, -0.5892345093217912 0.5092562899831172, -0.0983395062359120 1.8061274539785721))",5.8,2.0,Entrance Door,Entrance Door
4689,4689,,1608,2802,8029,13039,,,PUBLIC,opening,ENTRANCE_DOOR,"POLYGON ((2.1896176789500634 3.4599218124420581, 2.0569494361091554 3.1094321610160875, 1.1649037641386268 3.4470915793546197, 1.2975720069795349 3.7975812307805903, 2.1896176789500634 3.4599218124420581))",5.8,2.0,Entrance Door,Entrance Door
4690,4690,,1608,2802,8029,13039,,,PUBLIC,opening,WINDOW,"POLYGON ((1.5985472719464449 -0.4086984347476772, 1.4661782828862107 -0.7583975024511922, 1.1146281752477529 -0.6253278530017070, 1.2469971643079871 -0.2756287852981920, 1.5985472719464449 -0.4086984347476772))",6.3,1.9,Window,Window
4691,4691,,1608,2802,8029,13039,,,PUBLIC,opening,ENTRANCE_DOOR,"POLYGON ((-1.1433553476342100 0.1718094820190359, -0.8040540186307288 0.0433762717107271, -1.1547975222056390 -0.8832355961747176, -1.4940988512091202 -0.7548023858664124, -1.1433553476342100 0.1718094820190359))",5.8,2.0,Entrance Door,Entrance Door
4692,4692,,1608,2802,8029,13039,,,PUBLIC,opening,ENTRANCE_DOOR,"POLYGON ((0.5934111687259458 3.6261906916185893, 0.7748937003221466 3.5574954577501146, 0.2839986972362674 2.2606242937546597, 0.1025161656400666 2.3293195276231344, 0.5934111687259458 3.6261906916185893))",5.8,2.0,Entrance Door,Entrance Door
4693,4693,,1608,2802,8029,13039,,,PUBLIC,opening,ENTRANCE_DOOR,"POLYGON ((2.8482842644035546 -0.8817520901922933, 2.7159152753433204 -1.2314511578958118, 1.7299456443064987 -0.8582394013946839, 1.8623146333667329 -0.5085403336911689, 2.8482842644035546 -0.8817520901922933))",5.8,2.0,Entrance Door,Entrance Door
4694,4694,,1608,2802,8029,13039,,,PUBLIC,opening,ENTRANCE_DOOR,"POLYGON ((3.2822960161564740 0.0964584539421161, 3.4309144174065356 0.0402030350803848, 3.0675194261158722 -0.9198321707837742, 2.9189010248658107 -0.8635767519220430, 3.2822960161564740 0.0964584539421161))",5.8,2.0,Entrance Door,Entrance Door
4695,4695,,1608,2802,8029,13039,,,PUBLIC,opening,ENTRANCE_DOOR,"POLYGON ((6.2069947596987465 0.0913340644396499, 6.3806026146409440 0.0256195733987497, 6.1085218707112645 -0.6931770508543238, 5.9349140157690670 -0.6274625598134236, 6.2069947596987465 0.0913340644396499))",5.8,2.0,Entrance Door,Entrance Door
4696,4696,,1608,2802,8029,13039,,,PUBLIC,opening,ENTRANCE_DOOR,"POLYGON ((-0.5264166026381130 -3.7574783857113268, -0.6728047587908392 -4.1442139957124766, -1.5875379709110504 -3.7979668314196928, -1.4411498147583242 -3.4112312214185430, -0.5264166026381130 -3.7574783857113268))",5.8,2.0,Entrance Door,Entrance Door
4697,4697,,1608,2802,8030,13040,,686853.0,PUBLIC,area,STAIRCASE,"POLYGON ((2.0769849271366017 2.9207202259424463, 5.7986814221067355 1.5142352996799495, 4.5530032670036142 -1.7819507718107950, 0.8313067720334857 -0.3754658455482947, 2.0769849271366017 2.9207202259424463), (2.9317021781976607 1.3288563366048791, 2.7748647172735090 1.3881275654547416, 2.3670239804217239 0.3089411394183088, 2.5238614413458720 0.2496699105684499, 2.5250193224753232 0.2527337771343916, 3.6961674358676078 -0.1898606606799795, 3.6949014340138557 -0.1932106252432391, 3.8517388949380074 -0.2524818540931015, 4.2595796317897907 0.8267045719433277, 4.1027421708656391 0.8859758007931866, 4.1021642805894203 0.8844466466761922, 2.9310161671971393 1.3270410844905633, 2.9317021781976607 1.3288563366048791))",8.7,2.6,Zone3,Stairs
4698,4698,,1608,2802,8030,13040,,686859.0,PUBLIC,area,ELEVATOR,"POLYGON ((-4.0215254902569253 3.2526008787273462, -4.0239186185162961 3.2462684276014144, -2.2823367552415572 2.5880985199105027, -2.8732310297710706 1.0245345532079071, -5.1312214311851649 1.8778629929467385, -4.5379340283962808 3.4477594107752658, -4.0215254902569253 3.2526008787273462))",8.7,2.6,Zone3,Stairs
4699,4699,,1608,2802,8030,13040,,686855.0,PUBLIC,area,CORRIDOR,"POLYGON ((-1.4315109831443760 4.2466334535076165, 1.9201474662124518 2.9799914547923088, 0.6744693111093341 -0.3161946166984322, -2.6803206044544590 0.9516308100645858, -2.0894263299249456 2.5151947767671814, -2.0658174300811147 2.5062726194120977, -1.9676511252713045 2.7660302504488428, -1.9881285589081727 2.7737689797562197, -1.4315109831443760 4.2466334535076165))",8.7,2.6,Zone2,Corridor
4700,4700,,1608,2802,8030,13040,,686863.0,PUBLIC,area,SHAFT,"POLYGON ((-6.2595145275372968 0.0674196062262915, -6.6780240206602830 0.2255806207987483, -6.6096851624717914 0.4064119146443410, -6.1911756693488051 0.2482509000718807, -6.2595145275372968 0.0674196062262915))",8.7,2.6,Structure,Structure
4701,4701,,1608,2802,8030,13040,,686856.0,PUBLIC,area,ELEVATOR,"POLYGON ((3.7570338722097496 -0.0288021249174797, 2.5858857588174651 0.4137923128968914, 2.8701497308550010 1.1659825487280671, 4.0412978442472820 0.7233881109136995, 3.7570338722097496 -0.0288021249174797))",8.7,2.6,Zone3,Stairs
4702,4702,,1608,2802,8030,13040,,686854.0,PUBLIC,area,ELEVATOR,"POLYGON ((-3.7634659179053935 3.5201094509099882, -3.2317866818396812 4.9269846419384073, -1.6244214084609858 4.3195371966509377, -2.1810389842247826 2.8466727228995410, -3.7850549320604721 3.4528544078285996, -3.7601165923623876 3.5188436905515736, -3.7634659179053935 3.5201094509099882))",8.7,2.6,Zone3,Stairs
4703,4703,,1608,2802,8030,13040,,,PUBLIC,separator,WALL,"POLYGON ((-1.9689400678182283 2.7654483336929943, -2.0663993468369606 2.5075615619590188, -4.0226296759693740 3.2468503443572594, -3.9251703969506417 3.5047371160912384, -1.9689400678182283 2.7654483336929943))",8.7,2.6,Structure,Structure
4704,4704,,1608,2802,8030,13040,,,PUBLIC,separator,WALL,"POLYGON ((0.7940709993826331 -0.4711665859083070, 0.6391043977612512 -0.4126023828495242, 1.9582197644302450 3.0779057235110727, 2.1131863660516252 3.0193415204522900, 0.7940709993826331 -0.4711665859083070))",8.7,2.6,Structure,Structure
4705,4705,,1608,2802,8030,13040,,,PUBLIC,separator,WALL,"POLYGON ((-3.7614055349093096 3.5182617737957251, -3.8814100253667556 3.2007181704647074, -4.8574968662928635 3.5695960277379051, -4.7374923758354175 3.8871396310689228, -3.7614055349093096 3.5182617737957251))",8.7,2.6,Structure,Structure
4706,4706,,1608,2802,8030,13040,,,PUBLIC,separator,WALL,"POLYGON ((6.7609261117079340 1.5145527266771459, 6.6409216212499755 1.1970091233463220, -4.0733198551907561 5.2460816775743977, -3.9533153647327972 5.5636252809052191, 6.7609261117079340 1.5145527266771459))",8.7,2.6,Structure,Structure
4707,4707,,1608,2802,8030,13040,,,PUBLIC,separator,WALL,"POLYGON ((-3.5390612244929081 5.0734055148644472, -3.2227032333385548 4.9538490850312691, -3.7947307423937131 3.4402084226074585, -4.1110887335480664 3.5597648524406367, -3.5390612244929081 5.0734055148644472))",8.7,2.6,Structure,Structure
4708,4708,,1608,2802,8030,13040,,,PUBLIC,separator,WALL,"POLYGON ((-6.7635527248897613 0.4656298017807963, -6.7049669379134915 0.6206535165560751, -6.0923773120618332 0.3891467088651233, -6.1509630990381030 0.2341229940898444, -6.7635527248897613 0.4656298017807963))",8.7,2.6,Structure,Structure
